id,label,proxy_score
10650,0.0,18.125
10651,0.0,18.40625
10652,0.0,19.03125
10653,0.0,19.546875
10654,0.0,19.5
10655,0.0,19.265625
10656,0.0,19.109375
10657,0.0,19.15625
10658,0.0,19.125
10659,0.0,18.921875
10660,0.0,19.6875
10661,0.0,19.328125
10662,0.0,19.421875
10663,0.0,19.3125
10664,0.0,19.03125
10665,0.0,18.96875
10666,0.0,19.015625
10667,0.0,19.046875
10668,0.0,19.640625
10669,0.0,18.53125
10670,0.0,19.0625
10671,0.0,19.390625
10672,0.0,19.203125
10673,0.0,18.953125
10674,0.0,19.390625
10675,0.0,18.703125
10676,0.0,19.25
10677,0.0,19.703125
10678,0.0,19.640625
10679,0.0,19.8125
10680,0.0,18.90625
10681,0.0,18.359375
10682,0.0,18.390625
10683,0.0,19.03125
10684,0.0,18.953125
10685,0.0,19.015625
10686,0.0,18.46875
10687,0.0,18.921875
10688,0.0,18.890625
10689,0.0,19.921875
10690,0.0,18.859375
10691,0.0,19.921875
10692,0.0,19.5
10693,0.0,19.28125
10694,0.0,19.671875
10695,0.0,19.84375
10696,0.0,18.984375
10697,0.0,19.21875
10698,0.0,19.125
10699,0.0,18.875
10700,0.0,19.09375
10701,0.0,18.3125
10702,0.0,19.109375
10703,0.0,18.953125
10704,0.0,18.953125
10705,0.0,18.796875
10706,0.0,18.578125
10707,0.0,18.765625
10708,0.0,19.6875
10709,0.0,19.109375
10710,0.0,18.890625
10711,0.0,19.421875
10712,0.0,19.171875
10713,0.0,19.15625
10714,0.0,18.84375
10715,0.0,20.171875
10716,0.0,19.296875
10717,0.0,19.265625
10718,0.0,19.15625
10719,0.0,20.65625
10720,0.0,20.25
10721,0.0,20.359375
10722,0.0,19.71875
10723,0.0,18.875
10724,0.0,18.734375
10725,0.0,18.921875
10726,0.0,20.015625
10727,0.0,18.46875
10728,0.0,18.453125
10729,0.0,18.890625
10730,0.0,18.46875
10731,0.0,18.453125
10732,0.0,18.921875
10733,0.0,18.109375
10734,0.0,18.265625
10735,0.0,18.59375
10736,0.0,18.28125
10737,0.0,18.578125
10738,0.0,18.515625
10739,0.0,18.9375
10740,0.0,18.421875
10741,0.0,18.0
10742,0.0,19.3125
10743,0.0,18.671875
10744,0.0,18.40625
10745,0.0,18.4375
10746,0.0,18.28125
10747,0.0,18.28125
10748,0.0,19.21875
10749,0.0,18.515625
10750,0.0,18.953125
10751,0.0,18.640625
10752,0.0,17.96875
10753,0.0,18.140625
10754,0.0,18.0
10755,0.0,18.359375
10756,0.0,18.015625
10757,0.0,17.640625
10758,0.0,18.140625
10759,0.0,18.359375
10760,0.0,19.015625
10761,0.0,19.046875
10762,0.0,19.015625
10763,0.0,19.65625
10764,0.0,18.78125
10765,0.0,18.71875
10766,0.0,18.875
10767,0.0,19.375
10768,0.0,18.9375
10769,0.0,19.15625
10770,0.0,18.859375
10771,0.0,18.359375
10772,0.0,18.859375
10773,0.0,19.5625
10774,0.0,19.203125
10775,0.0,18.890625
10776,0.0,18.625
10777,0.0,18.796875
10778,0.0,19.5625
10779,0.0,19.75
10780,0.0,19.125
10781,0.0,18.984375
10782,0.0,18.78125
10783,0.0,18.75
10784,0.0,18.90625
10785,0.0,18.25
10786,0.0,18.203125
10787,0.0,19.390625
10788,0.0,19.15625
10789,0.0,18.625
10790,0.0,19.15625
10791,0.0,19.4375
10792,0.0,18.5
10793,0.0,18.859375
10794,0.0,18.9375
10795,0.0,18.84375
10796,0.0,18.046875
10797,0.0,18.890625
10798,0.0,18.875
10799,0.0,18.484375
10800,0.0,18.265625
10801,0.0,17.703125
10802,0.0,17.296875
10803,0.0,18.03125
10804,0.0,17.6875
10805,0.0,17.6875
10806,0.0,17.890625
10807,0.0,17.984375
10808,0.0,18.765625
10809,0.0,18.4375
10810,0.0,18.859375
10811,0.0,18.625
10812,0.0,19.28125
10813,0.0,19.171875
10814,0.0,18.78125
10815,0.0,19.046875
10816,0.0,18.890625
10817,0.0,18.59375
10818,0.0,18.734375
10819,0.0,18.171875
10820,0.0,18.15625
10821,0.0,18.375
10822,0.0,18.359375
10823,0.0,18.140625
10824,0.0,18.28125
10825,0.0,17.453125
10826,0.0,18.078125
10827,0.0,18.546875
10828,0.0,17.6875
10829,0.0,18.21875
10830,0.0,18.53125
10831,0.0,18.265625
10832,0.0,18.140625
10833,0.0,18.296875
10834,0.0,18.09375
10835,0.0,18.515625
10836,0.0,18.4375
10837,0.0,18.359375
10838,0.0,18.625
10839,0.0,19.1875
10840,0.0,18.921875
10841,0.0,18.625
10842,0.0,19.015625
10843,0.0,19.34375
10844,0.0,19.265625
10845,0.0,19.078125
10846,0.0,19.015625
10847,0.0,19.0
10848,0.0,17.890625
10849,0.0,18.3125
10850,0.0,18.71875
10851,0.0,18.046875
10852,0.0,17.96875
10853,0.0,18.625
10854,0.0,18.953125
10855,0.0,18.390625
10856,0.0,18.546875
10857,0.0,18.640625
10858,0.0,18.890625
10859,0.0,18.703125
10860,0.0,18.953125
10861,0.0,19.546875
10862,0.0,19.625
10863,0.0,19.515625
10864,0.0,19.421875
10865,0.0,18.953125
10866,0.0,19.234375
10867,0.0,18.578125
10868,0.0,17.640625
10869,0.0,17.71875
10870,0.0,17.328125
10871,0.0,17.15625
10872,0.0,18.90625
10873,0.0,18.765625
10874,0.0,19.0
10875,0.0,19.53125
10876,0.0,19.828125
10877,0.0,19.1875
10878,0.0,19.015625
10879,0.0,19.21875
10880,0.0,19.515625
10881,0.0,19.46875
10882,0.0,19.3125
10883,0.0,18.953125
10884,0.0,19.0625
10885,0.0,19.0
10886,0.0,19.203125
10887,0.0,19.65625
10888,0.0,19.34375
10889,0.0,19.03125
10890,0.0,19.5
10891,0.0,19.5
10892,0.0,18.671875
10893,0.0,19.109375
10894,0.0,19.09375
10895,0.0,18.515625
10896,0.0,19.578125
10897,0.0,19.90625
10898,0.0,19.5
10899,0.0,20.40625
10900,0.0,20.03125
10901,0.0,20.15625
10902,0.0,20.21875
10903,0.0,19.96875
10904,0.0,19.609375
10905,0.0,20.046875
10906,0.0,19.90625
10907,0.0,20.046875
10908,0.0,20.953125
10909,0.0,21.953125
10910,0.0,22.6875
10911,0.0,20.78125
10912,0.0,20.21875
10913,0.0,19.234375
10914,0.0,18.265625
10915,0.0,17.6875
10916,0.0,19.96875
10917,0.0,18.546875
10918,0.0,18.890625
10919,0.0,19.90625
10920,0.0,19.546875
10921,0.0,18.578125
10922,0.0,18.90625
10923,0.0,19.578125
10924,0.0,21.046875
10925,0.0,19.484375
10926,0.0,18.640625
10927,0.0,18.5625
10928,0.0,18.5
10929,0.0,19.859375
10930,0.0,19.890625
10931,0.0,20.21875
10932,0.0,20.09375
10933,0.0,20.640625
10934,0.0,19.109375
10935,0.0,21.84375
10936,0.0,23.796875
10937,0.0,24.90625
10938,0.0,25.09375
10939,0.0,24.875
10940,0.0,24.9375
10941,0.0,24.421875
10942,0.0,24.765625
10943,0.0,24.75
10944,0.0,22.46875
10945,0.0,22.125
10946,0.0,22.03125
10947,0.0,23.328125
10948,0.0,22.515625
10949,0.0,23.265625
10950,0.0,23.515625
10951,0.0,23.671875
10952,0.0,24.046875
10953,0.0,23.625
10954,0.0,23.359375
10955,0.0,23.546875
10956,0.0,21.84375
10957,0.0,21.90625
10958,0.0,22.046875
10959,0.0,23.359375
10960,0.0,23.09375
10961,0.0,22.984375
10962,0.0,24.15625
10963,0.0,24.890625
10964,0.0,25.03125
10965,0.0,24.828125
10966,0.0,24.734375
10967,0.0,25.46875
10968,0.0,23.40625
10969,0.0,23.796875
10970,0.0,22.84375
10971,0.0,22.578125
10972,0.0,22.703125
10973,0.0,23.703125
10974,0.0,24.578125
10975,0.0,25.171875
10976,0.0,23.96875
10977,0.0,24.234375
10978,0.0,24.859375
10979,0.0,25.109375
10980,0.0,23.359375
10981,0.0,24.078125
10982,0.0,23.890625
10983,0.0,23.5625
10984,0.0,23.59375
10985,0.0,22.78125
10986,0.0,23.15625
10987,0.0,23.546875
10988,0.0,24.421875
10989,0.0,23.890625
10990,0.0,24.40625
10991,0.0,23.34375
10992,0.0,22.015625
10993,0.0,22.328125
10994,0.0,22.796875
10995,0.0,22.859375
10996,0.0,23.296875
10997,0.0,23.0625
10998,0.0,23.265625
10999,0.0,22.890625
11000,0.0,23.734375
11001,0.0,23.265625
11002,0.0,22.921875
11003,0.0,23.0625
11004,0.0,22.40625
11005,0.0,22.515625
11006,0.0,22.640625
11007,0.0,22.828125
11008,0.0,22.75
11009,0.0,22.71875
11010,0.0,22.578125
11011,0.0,23.0
11012,0.0,22.59375
11013,0.0,23.0625
11014,0.0,22.703125
11015,0.0,22.578125
11016,0.0,22.953125
11017,0.0,23.03125
11018,0.0,23.21875
11019,0.0,22.921875
11020,0.0,23.375
11021,0.0,23.359375
11022,0.0,23.609375
11023,0.0,23.234375
11024,0.0,23.28125
11025,0.0,23.515625
11026,0.0,23.609375
11027,0.0,23.15625
11028,0.0,23.328125
11029,0.0,23.546875
11030,0.0,23.3125
11031,0.0,23.640625
11032,0.0,23.515625
11033,0.0,23.6875
11034,0.0,23.59375
11035,0.0,23.484375
11036,0.0,23.53125
11037,0.0,24.1875
11038,0.0,24.5625
11039,0.0,23.78125
11040,0.0,23.4375
11041,0.0,23.609375
11042,0.0,23.546875
11043,0.0,23.0625
11044,0.0,23.796875
11045,0.0,23.25
11046,0.0,23.6875
11047,0.0,22.765625
11048,0.0,23.375
11049,0.0,24.609375
11050,0.0,24.375
11051,0.0,24.171875
11052,0.0,23.203125
11053,0.0,23.125
11054,0.0,23.40625
11055,0.0,23.140625
11056,0.0,23.53125
11057,0.0,24.0625
11058,0.0,23.875
11059,0.0,23.421875
11060,0.0,23.953125
11061,0.0,23.28125
11062,0.0,23.34375
11063,0.0,23.828125
11064,0.0,23.15625
11065,0.0,23.796875
11066,0.0,23.765625
11067,0.0,23.109375
11068,0.0,23.171875
11069,0.0,23.703125
11070,0.0,23.75
11071,0.0,23.875
11072,0.0,23.765625
11073,0.0,24.171875
11074,0.0,24.171875
11075,0.0,23.984375
11076,0.0,23.65625
11077,0.0,24.015625
11078,0.0,23.734375
11079,0.0,23.765625
11080,0.0,23.8125
11081,0.0,23.8125
11082,0.0,23.59375
11083,0.0,23.046875
11084,0.0,23.578125
11085,0.0,23.671875
11086,0.0,23.5625
11087,0.0,23.828125
11088,0.0,23.859375
11089,0.0,23.734375
11090,0.0,24.0
11091,0.0,24.21875
11092,0.0,24.03125
11093,0.0,24.625
11094,0.0,24.984375
11095,0.0,24.734375
11096,0.0,24.390625
11097,0.0,24.578125
11098,0.0,24.859375
11099,0.0,24.75
11100,0.0,24.15625
11101,0.0,24.21875
11102,0.0,24.421875
11103,0.0,24.578125
11104,0.0,24.1875
11105,0.0,24.5
11106,0.0,24.78125
11107,0.0,24.671875
11108,0.0,25.046875
11109,0.0,25.171875
11110,0.0,25.671875
11111,0.0,25.546875
11112,0.0,24.234375
11113,0.0,24.15625
11114,0.0,24.140625
11115,0.0,23.28125
11116,0.0,23.125
11117,0.0,23.59375
11118,0.0,23.140625
11119,0.0,23.640625
11120,0.0,23.90625
11121,0.0,23.453125
11122,0.0,23.359375
11123,0.0,23.578125
11124,0.0,23.28125
11125,0.0,23.65625
11126,0.0,23.0625
11127,0.0,23.078125
11128,0.0,23.046875
11129,0.0,24.109375
11130,0.0,23.984375
11131,0.0,24.5
11132,0.0,24.5625
11133,0.0,24.765625
11134,0.0,24.359375
11135,0.0,25.015625
11136,0.0,23.90625
11137,0.0,24.234375
11138,0.0,24.1875
11139,0.0,24.640625
11140,0.0,24.765625
11141,0.0,24.671875
11142,0.0,24.59375
11143,0.0,24.875
11144,0.0,24.625
11145,0.0,24.640625
11146,0.0,24.921875
11147,0.0,25.046875
11148,0.0,23.65625
11149,0.0,23.8125
11150,0.0,23.5
11151,0.0,23.671875
11152,0.0,23.78125
11153,0.0,23.59375
11154,0.0,23.640625
11155,0.0,23.59375
11156,0.0,23.265625
11157,0.0,23.75
11158,0.0,24.046875
11159,0.0,24.125
11160,0.0,23.453125
11161,0.0,23.0625
11162,0.0,23.078125
11163,0.0,23.359375
11164,0.0,23.78125
11165,0.0,23.5
11166,0.0,24.125
11167,0.0,23.9375
11168,0.0,24.3125
11169,0.0,24.140625
11170,0.0,24.34375
11171,0.0,23.984375
11172,0.0,23.84375
11173,0.0,23.96875
11174,0.0,24.140625
11175,0.0,24.25
11176,0.0,23.90625
11177,0.0,24.234375
11178,0.0,24.109375
11179,0.0,24.109375
11180,0.0,24.140625
11181,0.0,24.28125
11182,0.0,24.125
11183,0.0,24.40625
11184,0.0,23.875
11185,0.0,24.1875
11186,0.0,24.0625
11187,0.0,23.953125
11188,0.0,24.375
11189,0.0,24.671875
11190,0.0,24.796875
11191,0.0,24.828125
11192,0.0,24.9375
11193,0.0,24.703125
11194,0.0,25.046875
11195,0.0,25.0625
11196,0.0,24.21875
11197,0.0,23.96875
11198,0.0,24.28125
11199,0.0,24.421875
11200,0.0,24.390625
11201,0.0,24.578125
11202,0.0,24.34375
11203,0.0,24.3125
11204,0.0,24.203125
11205,0.0,24.875
11206,0.0,24.953125
11207,0.0,25.375
11208,0.0,24.59375
11209,0.0,24.484375
11210,0.0,24.859375
11211,0.0,25.578125
11212,0.0,25.40625
11213,0.0,25.109375
11214,0.0,25.59375
11215,0.0,25.546875
11216,0.0,24.828125
11217,0.0,25.078125
11218,0.0,24.78125
11219,0.0,24.875
11220,0.0,23.984375
11221,0.0,23.5625
11222,0.0,24.0625
11223,0.0,24.390625
11224,0.0,24.59375
11225,0.0,24.78125
11226,0.0,25.234375
11227,0.0,25.03125
11228,0.0,25.3125
11229,0.0,24.84375
11230,0.0,25.109375
11231,0.0,25.3125
11232,0.0,24.484375
11233,0.0,24.15625
11234,0.0,24.1875
11235,0.0,24.296875
11236,0.0,24.203125
11237,0.0,24.609375
11238,0.0,24.5625
11239,0.0,24.3125
11240,0.0,24.578125
11241,0.0,25.15625
11242,0.0,25.390625
11243,0.0,24.984375
11244,0.0,24.703125
11245,0.0,24.578125
11246,0.0,24.625
11247,0.0,24.265625
11248,0.0,23.703125
11249,0.0,24.125
11250,0.0,23.875
11251,0.0,24.125
11252,0.0,24.15625
11253,0.0,24.125
11254,0.0,23.984375
11255,0.0,23.578125
11256,0.0,24.09375
11257,0.0,23.6875
11258,0.0,23.84375
11259,0.0,23.765625
11260,0.0,23.75
11261,0.0,23.9375
11262,0.0,24.609375
11263,0.0,23.921875
11264,0.0,24.015625
11265,0.0,23.984375
11266,0.0,24.34375
11267,0.0,24.75
11268,0.0,23.9375
11269,0.0,23.5
11270,0.0,23.328125
11271,0.0,23.15625
11272,0.0,22.734375
11273,0.0,23.078125
11274,0.0,23.828125
11275,0.0,23.234375
11276,0.0,23.28125
11277,0.0,23.65625
11278,0.0,23.828125
11279,0.0,24.0
11280,0.0,23.703125
11281,0.0,23.84375
11282,0.0,23.390625
11283,0.0,23.4375
11284,0.0,23.46875
11285,0.0,24.484375
11286,0.0,23.734375
11287,0.0,23.875
11288,0.0,24.53125
11289,0.0,24.0
11290,0.0,24.390625
11291,0.0,24.625
11292,0.0,23.734375
11293,0.0,23.453125
11294,0.0,22.96875
11295,0.0,24.8125
11296,0.0,24.9375
11297,0.0,24.671875
11298,0.0,25.3125
11299,0.0,25.765625
11300,0.0,25.375
11301,0.0,25.5
11302,0.0,25.34375
11303,0.0,25.40625
11304,0.0,23.75
11305,0.0,23.34375
11306,0.0,23.859375
11307,0.0,24.046875
11308,0.0,24.078125
11309,0.0,25.046875
11310,0.0,21.015625
11311,0.0,21.578125
11312,0.0,22.1875
11313,0.0,22.703125
11314,0.0,20.859375
11315,0.0,20.5625
11316,0.0,19.828125
11317,0.0,20.609375
11318,0.0,19.265625
11319,0.0,18.890625
11320,0.0,18.84375
11321,0.0,19.0625
11322,0.0,18.5625
11323,0.0,21.671875
11324,0.0,18.03125
11325,0.0,19.140625
11326,0.0,16.8125
11327,0.0,17.734375
11328,0.0,17.390625
11329,0.0,16.65625
11330,0.0,15.796875
11331,0.0,16.546875
11332,0.0,16.640625
11333,0.0,16.84375
11334,0.0,18.28125
11335,0.0,18.34375
11336,0.0,18.28125
11337,0.0,18.40625
11338,0.0,19.421875
11339,0.0,19.78125
11340,0.0,18.796875
11341,0.0,17.578125
11342,0.0,21.78125
11343,0.0,17.875
11344,0.0,20.40625
11345,0.0,19.515625
11346,0.0,19.953125
11347,0.0,19.53125
11348,0.0,22.296875
11349,0.0,22.265625
11350,0.0,20.921875
11351,0.0,22.015625
11352,0.0,20.328125
11353,0.0,20.8125
11354,0.0,19.890625
11355,0.0,20.703125
11356,0.0,19.359375
11357,0.0,19.140625
11358,0.0,19.078125
11359,0.0,19.46875
11360,0.0,18.953125
11361,0.0,18.359375
11362,0.0,19.921875
11363,0.0,19.25
11364,0.0,18.84375
11365,0.0,20.21875
11366,0.0,18.96875
11367,0.0,18.96875
11368,0.0,20.53125
11369,0.0,20.609375
11370,0.0,19.28125
11371,0.0,18.640625
11372,0.0,19.921875
11373,0.0,19.90625
11374,0.0,22.09375
11375,0.0,21.578125
11376,0.0,19.921875
11377,0.0,18.4375
11378,0.0,17.5
11379,0.0,19.6875
11380,0.0,20.40625
11381,0.0,18.5625
11382,0.0,19.828125
11383,0.0,20.5
11384,0.0,21.265625
11385,0.0,17.9375
11386,0.0,18.65625
11387,0.0,19.359375
11388,0.0,19.734375
11389,0.0,19.96875
11390,0.0,19.78125
11391,0.0,20.25
11392,0.0,20.09375
11393,0.0,19.734375
11394,0.0,19.671875
11395,0.0,20.4375
11396,0.0,21.828125
11397,0.0,21.03125
11398,0.0,21.4375
11399,0.0,21.375
11400,0.0,20.96875
11401,0.0,21.796875
11402,0.0,21.21875
11403,0.0,20.671875
11404,0.0,21.1875
11405,0.0,21.0
11406,0.0,17.59375
11407,0.0,17.84375
11408,0.0,19.234375
11409,0.0,20.296875
11410,0.0,20.1875
11411,0.0,20.5
11412,0.0,20.6875
11413,0.0,20.125
11414,0.0,20.703125
11415,0.0,20.90625
11416,0.0,20.390625
11417,0.0,20.390625
11418,0.0,18.484375
11419,0.0,19.0625
11420,0.0,19.90625
11421,0.0,19.546875
11422,0.0,19.125
11423,0.0,19.984375
11424,0.0,20.015625
11425,0.0,19.421875
11426,0.0,20.046875
11427,0.0,19.578125
11428,0.0,20.203125
11429,0.0,20.21875
11430,0.0,16.953125
11431,0.0,18.3125
11432,0.0,19.0
11433,0.0,18.421875
11434,0.0,18.390625
11435,0.0,19.546875
11436,0.0,18.796875
11437,0.0,18.6875
11438,0.0,19.328125
11439,0.0,19.203125
11440,0.0,19.4375
11441,0.0,18.28125
11442,0.0,17.453125
11443,0.0,17.5
11444,0.0,17.40625
11445,0.0,18.484375
11446,0.0,18.890625
11447,0.0,19.34375
11448,0.0,19.03125
11449,0.0,19.453125
11450,0.0,18.953125
11451,0.0,19.265625
11452,0.0,18.953125
11453,0.0,19.0
11454,0.0,18.453125
11455,0.0,18.921875
11456,0.0,21.6875
11457,0.0,19.96875
11458,0.0,20.59375
11459,0.0,20.9375
11460,0.0,19.828125
11461,0.0,19.15625
11462,0.0,19.5625
11463,0.0,19.5625
11464,0.0,19.8125
11465,0.0,19.4375
11466,0.0,17.890625
11467,0.0,19.40625
11468,0.0,19.140625
11469,0.0,20.53125
11470,0.0,20.25
11471,0.0,19.5
11472,0.0,19.234375
11473,0.0,19.546875
11474,0.0,19.328125
11475,0.0,20.15625
11476,0.0,18.921875
11477,0.0,19.3125
11478,0.0,17.828125
11479,0.0,19.5
11480,0.0,18.75
11481,0.0,20.03125
11482,0.0,18.90625
11483,0.0,19.484375
11484,0.0,18.140625
11485,0.0,18.59375
11486,0.0,18.53125
11487,0.0,19.078125
11488,0.0,19.0625
11489,0.0,18.46875
11490,0.0,16.953125
11491,0.0,17.640625
11492,0.0,18.65625
11493,0.0,19.0625
11494,0.0,19.15625
11495,0.0,19.65625
11496,0.0,19.71875
11497,0.0,18.53125
11498,0.0,19.953125
11499,0.0,19.09375
11500,0.0,19.328125
11501,0.0,18.90625
11502,0.0,17.3125
11503,0.0,19.234375
11504,0.0,19.15625
11505,0.0,19.375
11506,0.0,19.296875
11507,0.0,18.640625
11508,0.0,18.4375
11509,0.0,17.875
11510,0.0,18.296875
11511,0.0,18.4375
11512,0.0,17.015625
11513,0.0,16.9375
11514,0.0,16.75
11515,0.0,17.453125
11516,0.0,19.75
11517,0.0,20.34375
11518,0.0,20.109375
11519,0.0,20.25
11520,0.0,18.53125
11521,0.0,18.921875
11522,0.0,19.703125
11523,0.0,19.28125
11524,0.0,18.90625
11525,0.0,19.46875
11526,0.0,18.796875
11527,0.0,18.578125
11528,0.0,18.515625
11529,0.0,18.953125
11530,0.0,19.1875
11531,0.0,19.671875
11532,0.0,20.71875
11533,0.0,20.28125
11534,0.0,20.546875
11535,0.0,20.109375
11536,0.0,18.640625
11537,0.0,19.484375
11538,0.0,16.90625
11539,0.0,18.265625
11540,0.0,18.015625
11541,0.0,18.4375
11542,0.0,19.359375
11543,0.0,18.84375
11544,0.0,18.5625
11545,0.0,18.140625
11546,0.0,17.71875
11547,0.0,18.296875
11548,0.0,17.921875
11549,0.0,18.171875
11550,0.0,17.28125
11551,0.0,19.171875
11552,0.0,18.421875
11553,0.0,19.84375
11554,0.0,17.921875
11555,0.0,17.859375
11556,0.0,17.9375
11557,0.0,18.078125
11558,0.0,18.703125
11559,0.0,18.15625
11560,0.0,17.78125
11561,0.0,17.34375
11562,0.0,16.609375
11563,0.0,17.453125
11564,0.0,18.671875
11565,0.0,18.8125
11566,0.0,18.875
11567,0.0,18.84375
11568,0.0,17.46875
11569,0.0,18.359375
11570,0.0,16.609375
11571,0.0,18.125
11572,0.0,18.625
11573,0.0,18.390625
11574,0.0,18.078125
11575,0.0,19.21875
11576,0.0,20.109375
11577,0.0,20.15625
11578,0.0,19.5625
11579,0.0,19.828125
11580,0.0,20.5625
11581,0.0,20.8125
11582,0.0,20.625
11583,0.0,20.125
11584,0.0,20.1875
11585,0.0,20.40625
11586,0.0,17.5
11587,0.0,19.484375
11588,0.0,19.515625
11589,0.0,19.90625
11590,0.0,20.75
11591,0.0,20.78125
11592,0.0,20.90625
11593,0.0,20.5625
11594,0.0,19.546875
11595,0.0,20.46875
11596,0.0,19.6875
11597,0.0,19.671875
11598,0.0,17.625
11599,0.0,19.375
11600,0.0,20.03125
11601,0.0,20.234375
11602,0.0,20.859375
11603,0.0,20.21875
11604,0.0,20.359375
11605,0.0,20.40625
11606,0.0,19.859375
11607,0.0,19.296875
11608,0.0,19.390625
11609,0.0,19.390625
11610,0.0,18.796875
11611,0.0,19.6875
11612,0.0,20.40625
11613,0.0,20.40625
11614,0.0,20.4375
11615,0.0,19.9375
11616,0.0,20.21875
11617,0.0,20.578125
11618,0.0,20.09375
11619,0.0,20.515625
11620,0.0,19.5625
11621,0.0,19.453125
11622,0.0,18.171875
11623,0.0,18.3125
11624,0.0,19.9375
11625,0.0,20.34375
11626,0.0,18.40625
11627,0.0,19.359375
11628,0.0,19.03125
11629,0.0,20.0
11630,0.0,19.40625
11631,0.0,19.265625
11632,0.0,19.125
11633,0.0,18.578125
11634,0.0,18.703125
11635,0.0,18.796875
11636,0.0,19.96875
11637,0.0,19.359375
11638,0.0,20.390625
11639,0.0,21.40625
11640,0.0,21.234375
11641,0.0,21.203125
11642,0.0,21.09375
11643,0.0,20.3125
11644,0.0,18.671875
11645,0.0,18.078125
11646,0.0,20.5
11647,0.0,20.25
11648,0.0,21.5
11649,0.0,21.8125
11650,0.0,22.921875
11651,0.0,21.765625
11652,0.0,21.125
11653,0.0,20.90625
11654,0.0,21.390625
11655,0.0,20.53125
11656,0.0,20.609375
11657,0.0,20.890625
11658,0.0,18.5625
11659,0.0,20.03125
11660,0.0,20.015625
11661,0.0,20.890625
11662,0.0,20.328125
11663,0.0,20.609375
11664,0.0,19.265625
11665,0.0,19.21875
11666,0.0,19.4375
11667,0.0,19.671875
11668,0.0,19.0
11669,0.0,19.546875
11670,0.0,19.65625
11671,0.0,20.328125
11672,0.0,19.6875
11673,0.0,21.03125
11674,0.0,20.046875
11675,0.0,19.8125
11676,0.0,17.703125
11677,0.0,16.890625
11678,0.0,18.953125
11679,0.0,19.5
11680,0.0,17.5
11681,0.0,17.828125
11682,0.0,16.5625
11683,0.0,17.71875
11684,0.0,19.78125
11685,0.0,19.34375
11686,0.0,18.390625
11687,0.0,18.8125
11688,0.0,19.171875
11689,0.0,19.640625
11690,0.0,18.875
11691,0.0,18.90625
11692,0.0,20.125
11693,0.0,18.75
11694,0.0,18.125
11695,0.0,19.71875
11696,0.0,20.625
11697,0.0,19.84375
11698,0.0,19.828125
11699,0.0,19.328125
11700,0.0,19.578125
11701,0.0,18.359375
11702,0.0,18.03125
11703,0.0,18.90625
11704,0.0,18.15625
11705,0.0,18.96875
11706,0.0,17.84375
11707,0.0,20.015625
11708,0.0,19.140625
11709,0.0,18.828125
11710,0.0,19.59375
11711,0.0,19.203125
11712,0.0,19.640625
11713,0.0,20.234375
11714,0.0,19.046875
11715,0.0,19.765625
11716,0.0,19.390625
11717,0.0,19.390625
11718,0.0,16.921875
11719,0.0,18.015625
11720,0.0,18.015625
11721,0.0,18.609375
11722,0.0,18.359375
11723,0.0,18.0625
11724,0.0,18.515625
11725,0.0,17.265625
11726,0.0,17.828125
11727,0.0,18.296875
11728,0.0,18.375
11729,0.0,17.65625
11730,0.0,17.0
11731,0.0,17.53125
11732,0.0,17.859375
11733,0.0,18.734375
11734,0.0,19.359375
11735,0.0,19.046875
11736,0.0,18.875
11737,0.0,18.125
11738,0.0,17.796875
11739,0.0,18.46875
11740,0.0,18.4375
11741,0.0,18.375
11742,0.0,17.875
11743,0.0,17.6875
11744,0.0,19.15625
11745,0.0,18.390625
11746,0.0,20.0
11747,0.0,17.84375
11748,0.0,18.78125
11749,0.0,19.203125
11750,0.0,16.953125
11751,0.0,17.40625
11752,0.0,17.578125
11753,0.0,18.515625
11754,0.0,18.625
11755,0.0,18.09375
11756,0.0,17.828125
11757,0.0,19.109375
11758,0.0,18.40625
11759,0.0,18.34375
11760,0.0,18.171875
11761,0.0,18.78125
11762,0.0,19.296875
11763,0.0,18.390625
11764,0.0,17.859375
11765,0.0,17.765625
11766,0.0,16.546875
11767,0.0,17.84375
11768,0.0,18.46875
11769,0.0,19.78125
11770,0.0,20.140625
11771,0.0,19.46875
11772,0.0,19.3125
11773,0.0,20.03125
11774,0.0,19.765625
11775,0.0,19.34375
11776,0.0,19.03125
11777,0.0,18.765625
11778,0.0,17.21875
11779,0.0,17.59375
11780,0.0,19.828125
11781,0.0,19.4375
11782,0.0,19.34375
11783,0.0,19.84375
11784,0.0,19.765625
11785,0.0,20.015625
11786,0.0,20.125
11787,0.0,20.0625
11788,0.0,19.96875
11789,0.0,19.921875
11790,0.0,16.953125
11791,0.0,17.15625
11792,0.0,18.953125
11793,0.0,18.609375
11794,0.0,18.359375
11795,0.0,19.0625
11796,0.0,19.015625
11797,0.0,19.046875
11798,0.0,18.703125
11799,0.0,18.515625
11800,0.0,18.46875
11801,0.0,18.65625
11802,0.0,16.953125
11803,0.0,18.328125
11804,0.0,18.859375
11805,0.0,19.140625
11806,0.0,19.5625
11807,0.0,19.484375
11808,0.0,19.671875
11809,0.0,18.921875
11810,0.0,18.8125
11811,0.0,19.875
11812,0.0,19.515625
11813,0.0,18.390625
11814,0.0,18.046875
11815,0.0,18.75
11816,0.0,20.140625
11817,0.0,19.875
11818,0.0,20.171875
11819,0.0,20.96875
11820,0.0,18.984375
11821,0.0,19.96875
11822,0.0,17.75
11823,0.0,18.421875
11824,0.0,19.796875
11825,0.0,19.640625
11826,0.0,18.84375
